region,2023,unit
Valletta,480134.00,人
Qormi,93897.00,人
San Pawl il-Baħar,32042.00,人
Birkirkara,24356.00,人
Sliema,22591.00,人
Mosta,20241.00,人
Marsaskala,15579.00,人
Żabbar,15404.00,人
Naxxar,14890.00,人
San Ġwann,14720.00,人
San Ġiljan,13792.00,人
Żebbuġ,11903.00,人
Fgura,11670.00,人
Żejtun,11508.00,人
Rabat,11497.00,人
Attard,10930.00,人
Żurrieq,10823.00,人
Mellieħa,10087.00,人
Swieqi,10064.00,人
Ħamrun,9743.00,人
Birżebbuġa,9736.00,人
Siġġiewi,8721.00,人
Paola,8706.00,人
Tarxien,8583.00,人
Imsida,8545.00,人
Gżira,8029.00,人
Santa Venera,6932.00,人
Rabat (Ghawdex),6901.00,人
Luqa,5945.00,人
Bormla,5395.00,人
Xagħra,4886.00,人
Għaxaq,4722.00,人
Nadur,4509.00,人
Marsa,4401.00,人
Pietà,4020.00,人
Balzan,3958.00,人
Pembroke,3645.00,人
Imġarr,3629.00,人
Dingli,3608.00,人
Marsaxlokk,3534.00,人
Imqabba,3315.00,人
Xewkija,3300.00,人
Għajnsielem,3200.00,人
Iklin,3130.00,人
Lija,3070.00,人
Kalkara,3014.00,人
Gudja,2997.00,人
Żebbuġ (Ghawdex),2956.00,人
Isla,2784.00,人
Għargħur,2768.00,人
Qrendi,2752.00,人
Birgu,2629.00,人
Imtarfa,2572.00,人
Qala,2284.00,人
Floriana,2205.00,人
Kirkop,2191.00,人
Safi,2126.00,人
Sannat,2117.00,人
Kerċem,1938.00,人
Ta’ Xbiex,1804.00,人
Xgħajra,1732.00,人
Għarb,1539.00,人
Munxar,1454.00,人
Fontana,922.00,人
San Lawrenz,748.00,人
Għasri,424.00,人
Imdina,292.00,人
