region,2023,unit
Chişinău,720318.00,人
Stînga Nistrului,276983.00,人
Bălţi,97930.00,人
Bender,76158.00,人
Ungheni,30804.00,人
Cahul,30018.00,人
Soroca,22196.00,人
Orhei,30187.00,人
Găgăuzia,69164.00,人
Străşeni,18376.00,人
Edineţ,15520.00,人
Drochia,13150.00,人
Căuşeni,12874.00,人
Ialoveni,23422.00,人
Hînceşti,12491.00,人
Sîngerei,12465.00,人
Taraclia,12355.00,人
Făleşti,12074.00,人
Floreşti,11998.00,人
Cimişlia,11997.00,人
Rezina,11032.00,人
Anenii Noi,10872.00,人
Călăraşi,10808.00,人
Cantemir,12991.00,人
Rîşcani,9259.00,人
Glodeni,8676.00,人
Basarabeasca,8471.00,人
Nisporeni,7986.00,人
Leova,7443.00,人
Teleneşti,7227.00,人
Donduşeni,7101.00,人
Ştefan Vodă,7078.00,人
Criuleni,6708.00,人
Briceni,5900.00,人
Şoldăneşti,5883.00,人
Ocniţa,3133.00,人
