region,2023,unit
Alger,2908520.00,人
Oran,1584131.00,人
Constantine,878977.00,人
Batna,654285.00,人
Sétif,764379.00,人
Annaba,351306.00,人
M’sila,613766.00,人
Sidi Bel Abbès,315457.00,人
Biskra,406111.00,人
Tébessa,501983.00,人
Ouargla,526702.00,人
Tiaret,489241.00,人
Bejaïa,429839.00,人
Bordj Bou Arréridj,476281.00,人
Béchar,203964.00,人
Skikda,380107.00,人
Djelfa,710696.00,人
Souk Ahras,155259.00,人
Chlef,743713.00,人
Mostaganem,552846.00,人
Touggourt,143270.00,人
Médéa,635336.00,人
Tizi Ouzou,730372.00,人
El Oued,366824.00,人
Laghouat,309417.00,人
Jijel,495106.00,人
Relizane,355846.00,人
Saïda,128413.00,人
Tipaza,935419.00,人
Guelma,234577.00,人
Ghardaïa,251094.00,人
Oum el Bouaghi,485339.00,人
Tlemcen,512597.00,人
Mascara,528320.00,人
Khenchela,196119.00,人
Blida,490239.00,人
Tamanrasset,106006.00,人
El Bayadh,136445.00,人
Aïn Defla,394483.00,人
Mila,352843.00,人
Boumerdes,821506.00,人
Aïn Temouchent,313756.00,人
Tissemsilt,96061.00,人
Bouira,522755.00,人
Adrar,202585.00,人
Naama,133614.00,人
Ouled Djellal,63237.00,人
El Meghaier,49793.00,人
Tindouf,45610.00,人
El Meniaa,40195.00,人
Timimoun,33060.00,人
In Salah,32518.00,人
El Tarf,96700.00,人
Illizi,26477.00,人
Djanet,14655.00,人
Béni Abbès,10885.00,人
Bordj Badji Mokhtar,9323.00,人
In Guezzam,7045.00,人
